,site_id,delta,vote ,site_name,year_x,ADDRESS,CITY,COUNTY,STATE,ZIP_CODE,REGION,NPL_STATUS,LATITUDE,LONGITUDE,SITE_SCORE,FEDERAL,final_date,completion_date,NPL_STAT,deletion_date_new,CAG,region1,region2,region3,region4,region5,region6,region7,region8,region9,region10,f_black,f_maleunem,f_femunem,f_hispanic,f_unemployment,f_educated,f_urban,f_rural,f_lessthan,f_higher,income,npv,lognpv,federal_status,duration,event,president,final_date_year,State,year_y,party,Abbreviation
797,NJD085632164,468.0,54.5,M&T DELISA LANDFILL,1980,RTS 35 & 66,ASBURY PARK,MONMOUTH,NJ,7755.0,2,Deleted from the,40.22916,-74.04528,41,G,1983-07-28,1990-09-20,completed,21-Mar-91,0,0,1,0,0,0,0,0,0,0,0,2.0021794776577693,0.09866287766820712,0.10052847597044724,0.09678250103603793,0.1991913536386543,2.127508613228456,5.0,0.0,0.8792770862946184,1.6002515398849562,19242.4,1,0.0,0,2611.0,1,reagan1,1983,New Jersey,1980,0,NJ
798,NJD094966611,426.0,54.5,COMBE FILL SOUTH LANDFILL,1980,PARKER ROAD- BOX 418,CHESTER TOWNS,MORRIS,NJ,7930.0,2,Currently on the,40.77166,-74.73833,45.22,G,1983-09-08,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,5000.0,66900000,18.01870952509846,0,12537.0,0,reagan1,1983,New Jersey,1980,0,NJ
799,NJD097400998,426.0,54.5,JIS LANDFILL,1980,901-999 CRANBURY SOUTH RIVER ROAD,SOUTH BRUNSWI,MIDDLESEX,NJ,8831.0,2,Currently on the,40.365829999999995,-74.46528,45.14,G,1983-09-08,2009-09-29,completed,,0,0,1,0,0,0,0,0,0,0,0,0.03650202257697409,0.011028271535441449,0.010717614465697705,0.032618824052575865,0.02174588600113916,0.4568188801183326,0.0,0.5994097525573134,0.1551724095266096,0.29388008344119226,14450.0,4560000,15.33283318149057,0,9518.0,1,reagan1,1983,New Jersey,1980,0,NJ
800,NJD980504997,426.0,54.5,BURNT FLY BOG,1980,TYLERS LANE,MARLBORO TOWN,MONMOUTH,NJ,7746.0,2,Currently on the,40.375,-74.27916,59.16,G,1983-09-08,2004-09-21,completed,,0,0,1,0,0,0,0,0,0,0,0,0.06295050426737568,0.02330610313537329,0.008649688078319279,0.009851034498183954,0.031955791213692575,0.42311389057572457,0.3664103815469389,0.6335896235736498,0.18644882508298632,0.33877943437240593,15127.5,136000,11.820410164718188,0,7684.0,1,reagan1,1983,New Jersey,1980,0,NJ
801,NJD980505176,426.0,54.5,BRICK TOWNSHIP LANDFILL,1980,SALLY IKE ROAD,BRICK TOWNSHI,OCEAN,NJ,8723.0,2,Currently on the,40.1098,-74.1311,58.13,G,1983-09-08,2014-07-14,completed,,0,0,1,0,0,0,0,0,0,0,0,0.03298628477436557,0.07899139434580736,0.050113378326400865,0.0809470767617462,0.1291047726722082,1.7146126646880706,2.3851154456526045,1.6148845543473953,0.6615189610603499,1.3520549588281512,21021.75,19700000,16.796129193708218,0,11267.0,1,reagan1,1983,New Jersey,1980,0,NJ
802,NJD980505283,467.0,54.5,JACKSON TOWNSHIP LANDFILL,1980,LAKEHURST AVENUE,JACKSON TOWNS,OCEAN,NJ,8527.0,2,Deleted from the,40.06333,-74.34861,41,G,1983-07-29,1994-09-27,completed,13-Sep-95,0,0,1,0,0,0,0,0,0,0,0,0.016375236813726157,0.02275881593438599,0.014432419221004656,0.03053011253811665,0.03719123515539065,0.3807937827948269,0.0,1.0,0.2903136322833559,0.3494310266504453,13232.0,1,0.0,0,4078.0,1,reagan1,1983,New Jersey,1980,0,NJ
803,NJD980505341,426.0,54.5,KING OF PRUSSIA,1980,PINEY HOLLOW ROAD,WINSLOW TOWNS,CAMDEN,NJ,8095.0,2,Currently on the,39.62695,-74.88943,47.19,G,1983-09-08,1995-09-29,completed,,0,0,1,0,0,0,0,0,0,0,0,0.2536830764820299,0.016708587367775453,0.017966225435808166,0.026859504081951684,0.034674812803583616,0.38492634066054404,0.04895796054059266,0.9510420394594076,0.1538807055994109,0.3024613737461783,12689.0,6431000,15.676640605117,0,4404.0,1,reagan1,1983,New Jersey,1980,0,NJ
804,NJD980505366,426.0,54.5,HELEN KRAMER LANDFILL,1980,JESSUP MILL ROAD,MANTUA TOWNSH,GLOUCESTER,NJ,8051.0,2,Currently on the,39.7801,-75.2003,72.66,G,1983-09-08,1993-06-30,completed,,0,0,1,0,0,0,0,0,0,0,0,0.06762761256726263,0.03875260578188983,0.019643874607909083,0.020002714139691586,0.0583964803897989,0.7958598993510401,1.0515668492100485,0.9484331479938876,0.4042491077363105,0.6510771867232734,21797.5,35875000,17.39555123204406,0,3583.0,1,reagan1,1983,New Jersey,1980,0,NJ
805,NJD980505382,426.0,54.5,LANG PROPERTY,1980,WHITESBOG-PASADENA ROAD,PEMBERTON TOW,BURLINGTON,NJ,8015.0,2,Currently on the,39.929159999999996,-74.49445,48.89,G,1983-09-08,1995-09-13,completed,,0,0,1,0,0,0,0,0,0,0,0,0.07133962183129841,0.01050627656985815,0.002619412278316133,0.013998826274279662,0.013125688848174284,0.5479152054735696,0.0,1.0,0.13304610451884402,0.3789845841146243,10905.0,3409000,15.04192955112004,0,4388.0,1,reagan1,1983,New Jersey,1980,0,NJ
806,NJD980505416,426.0,54.5,LIPARI LANDFILL,1980,RT 322,PITMAN,GLOUCESTER,NJ,8071.0,2,Currently on the,39.720279999999995,-75.14193,75.6,G,1983-09-08,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.2273143473110919,0.07720684883850387,0.06486079012155661,0.0465118307590549,0.1420676389600605,1.5273592463247254,2.7542695535253614,1.2457304464746386,0.6797424048489393,1.1700946181157452,18128.5,10200000,16.1378982782545,0,12537.0,0,reagan1,1983,New Jersey,1980,0,NJ
807,NJD980505424,426.0,54.5,LONE PINE LANDFILL,1980,BURKE ROAD,FREEHOLD TOWN,MONMOUTH,NJ,7728.0,2,Currently on the,40.20278,-74.33333,66.33,G,1983-09-08,1994-09-22,completed,,0,0,1,0,0,0,0,0,0,0,0,0.018965519136630814,0.017586204160925132,0.007931033416128703,0.020344825591050657,0.025517237577053837,0.4431034468507505,0.0,0.7706896500743341,0.2062068943832038,0.3144827578214518,21644.0,37400000,17.43718126238476,0,4032.0,1,reagan1,1983,New Jersey,1980,0,NJ
808,NJD980505648,426.0,54.5,PJP LANDFILL,1980,400 SIP AVE,JERSEY CITY,HUDSON,NJ,7306.0,2,Currently on the,40.73471,-74.08556,28.73,G,1983-09-08,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.5769295742241657,0.08934080214486256,0.07179289275651449,0.5377326837247718,0.16113369490137708,1.1494478267939732,4.0,0.0,1.172670307563351,0.9351898248561844,15005.0,22536000,16.930624588538347,0,12537.0,0,reagan1,1983,New Jersey,1980,0,NJ
809,NJD980505671,475.0,54.5,MONROE TOWNSHIP LANDFILL,1980,MATCHAPONIX AVE. BLOCK 148 LOT B7,MONROE TOWNSH,MIDDLESEX,NJ,8520.0,2,Deleted from the,40.36166,-74.40138,41,G,1983-07-21,1993-04-23,completed,3-Feb-94,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,5000.0,1,0.0,0,3564.0,1,reagan1,1983,New Jersey,1980,0,NJ
810,NJD980505754,473.0,54.5,SAYREVILLE LANDFILL,1980,JERNEES MILL RD,SAYREVILLE,MIDDLESEX,NJ,8872.0,2,Deleted from the,40.44556,-74.35833000000001,41,G,1983-07-23,1998-09-28,completed,29-Sep-11,0,0,1,0,0,0,0,0,0,0,0,0.04494333633359017,0.03174335933015514,0.028520844515236937,0.0387753615769257,0.06026420384539208,0.7557921615344074,2.0,0.0,0.463758710892376,0.6105125557461432,22539.5,16516600,16.619876493737074,0,5546.0,1,reagan1,1983,New Jersey,1980,0,NJ
811,NJD980505762,426.0,54.5,SHARKEY LANDFILL,1980,EDWARDS & SHARKEY ROAD,"PARSIPPANY, T",MORRIS,NJ,7054.0,2,Currently on the,40.8501,-74.3454,48.85,G,1983-09-08,2004-03-09,completed,,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,5000.0,26000000,17.073607095985757,0,7488.0,1,reagan1,1983,New Jersey,1980,0,NJ
812,NJD980528889,426.0,54.5,"CHEMSOL, INC.",1980,FLEMING ST,PISCATAWAY,MIDDLESEX,NJ,8854.0,2,Currently on the,40.5625,-74.44333,42.69,G,1983-09-08,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,5000.0,5573000,15.533444066551674,0,12537.0,0,reagan1,1983,New Jersey,1980,0,NJ
813,NJD980529085,426.0,54.5,ELLIS PROPERTY,1980,SHARP ROAD,EVESHAM TOWNS,BURLINGTON,NJ,8053.0,2,Currently on the,39.905,-74.86471,34.62,G,1983-09-08,2000-09-27,completed,,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,5000.0,1360000,14.122995257712235,0,6229.0,1,reagan1,1983,New Jersey,1980,0,NJ
814,NJD980529192,426.0,54.5,GEMS LANDFILL,1980,ERIAL & HICKSTOWN ROADS,GLOUCESTER TO,CAMDEN,NJ,8012.0,2,Currently on the,39.77945,-75.01888000000001,68.53,G,1983-09-08,1999-09-30,completed,,0,0,1,0,0,0,0,0,0,0,0,0.05489852726711452,0.02759527095093175,0.012702585687559331,0.01065849139215988,0.040297856638491086,0.3793254502269124,0.7696014024068119,0.2303985975931881,0.1334501381008538,0.3134764210068107,12560.5,2290300,14.644193371316913,0,5866.0,1,reagan1,1983,New Jersey,1980,0,NJ
815,NJD980529416,426.0,54.5,D'IMPERIO PROPERTY,1980,RTE 322,HAMILTON TOWN,ATLANTIC,NJ,8330.0,2,Currently on the,39.45443,-74.65888000000001,55.79,G,1983-09-08,2004-09-22,completed,,0,0,1,0,0,0,0,0,0,0,0,0.0741839711847675,0.018793270299111826,0.015825922256352855,0.02472798439234931,0.034619192555464674,0.429673588473907,0.0,1.0,0.17744806843797795,0.32383779078415337,18808.0,5421000,15.505790858242475,0,7685.0,1,reagan1,1983,New Jersey,1980,0,NJ
816,NJD980529598,488.0,54.5,PEPE FIELD,1980,WOOTTON & HILLSIDE,BOONTON,MORRIS,NJ,7005.0,2,Deleted from the,40.912209999999995,-74.41193,41,G,1983-07-08,2000-09-06,completed,11-Jul-03,0,0,1,0,0,0,0,0,0,0,0,0.0853725268465092,0.03626292272865478,0.03171707149574764,0.08065624602763334,0.06797999422440243,1.3720170490328216,2.0,1.0,0.5499491384707089,0.9878491962198936,23540.66666666667,1293700,14.073016887905993,0,6270.0,1,reagan1,1983,New Jersey,1980,0,NJ
817,NJD980529713,426.0,54.5,REICH FARMS,1980,LAKEWOOD RD,PLEASANT PLAI,OCEAN,NJ,8753.0,2,Currently on the,40.0106,-74.2149,53.48,G,1983-09-08,1998-09-22,completed,,0,0,1,0,0,0,0,0,0,0,0,0.016918352647831182,0.03000716550613027,0.02195066373840921,0.04423768190146465,0.05195782924453948,0.8279371736290547,0.8945523707917128,1.105447629208287,0.4782906682485705,0.6395288425412275,18518.0,1916000,14.465750237512943,0,5493.0,1,reagan1,1983,New Jersey,1980,0,NJ
818,NJD980529739,426.0,54.5,RINGWOOD MINES/LANDFILL,1980,PETERS MINE ROAD,RINGWOOD BORO,PASSAIC,NJ,7456.0,2,Currently on the,41.13666,-74.2725,52.58,G,1983-09-08,1993-09-15,completed,,1,0,1,0,0,0,0,0,0,0,0,0.019960396534815218,0.015683168705926245,0.011326733268326792,0.01829702827263361,0.027009901974253042,0.4464950483345325,1.0,0.0,0.1097821781150632,0.2991683167168353,27453.0,32605900,17.300003811556834,0,3660.0,1,reagan1,1983,New Jersey,1980,0,NJ
819,NJD980529762,426.0,54.5,MAYWOOD CHEMICAL CO.,1980,RTE 17 & GROVE ST,MAYWOOD/ROCHE,BERGEN,NJ,7607.0,2,Currently on the,40.8964,-74.0693,51.19,G,1983-09-08,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.024567424370786902,0.049406596259983546,0.046777051951513,0.13339723375529786,0.09618364821149654,2.2089590587570718,5.0,0.0,1.1530427359010742,1.7372153025761317,20787.8,501175,13.124710620472676,0,12537.0,0,reagan1,1983,New Jersey,1980,0,NJ
820,NJD980529838,426.0,54.5,KRYSOWATY FARM,1980,HACKENBERRY & 3 BRIDGES,HILLSBOROUGH,SOMERSET,NJ,8853.0,2,Deleted from the,40.50028,-74.78,41,G,1983-09-08,1989-02-22,completed,22-Feb-89,0,0,1,0,0,0,0,0,0,0,0,0.0036662737075049564,0.021678096533243853,0.020104279412873405,0.021623973121121624,0.041782375946117264,0.95553513223512,0.0,2.0,0.21635179479194108,0.6253451921122766,17302.75,2310000,14.652758082497977,0,1994.0,1,reagan1,1983,New Jersey,1980,0,NJ
821,NJD980529887,482.0,54.5,VINELAND STATE SCHOOL,1980,EAST LANDIS AVE,VINELAND,CUMBERLAND,NJ,8360.0,2,Deleted from the,39.48611,-74.99166,41,G,1983-07-14,1992-09-02,completed,7-May-98,0,0,1,0,0,0,0,0,0,0,0,0.17194623967025865,0.04701222121120595,0.03724125770727869,0.32251000550960857,0.08425347891848464,1.136745199663503,3.0,0.0,0.7985674277534224,0.8907128346003738,17486.0,1,0.0,0,3338.0,1,reagan1,1983,New Jersey,1980,0,NJ
822,NJD980529945,426.0,54.5,WILLIAMS PROPERTY,1980,"RR 1, SIEGTOWN ROAD",SWAINTON MIDD,CAPE MAY,NJ,8210.0,2,Currently on the,39.1173,-74.8004,40.45,G,1983-09-08,1995-09-15,completed,,0,0,1,0,0,0,0,0,0,0,0,0.08742004501602532,0.02167732657438309,0.02700782155426869,0.004975125620639122,0.04868514812865179,0.3855721447819088,0.0,1.0,0.26510306721764204,0.33120113231412496,15448.0,13739407,16.435778685166273,0,4390.0,1,reagan1,1983,New Jersey,1980,0,NJ
823,NJD980530109,426.0,54.5,GOOSE FARM,1980,RT. 539 BETWEEN RTS 537 & 528,PLUMSTEAD TOW,OCEAN,NJ,8533.0,2,Currently on the,40.09555,-74.4975,47.71,G,1983-09-08,1993-06-30,completed,,0,0,1,0,0,0,0,0,0,0,0,0.12708599708297716,0.08344032404168718,0.0237483998575529,0.08215664790678877,0.10718872389924007,1.0205391097014354,0.0,3.0,0.6829268223012772,0.8831835593174913,17780.0,9451600,16.06169459730755,0,3583.0,1,reagan1,1983,New Jersey,1980,0,NJ
824,NJD980530596,488.0,54.5,COMBE FILL NORTH LANDFILL,1980,GOLDMINE ROAD,MOUNT OLIVE T,MORRIS,NJ,7828.0,2,Deleted from the,40.88193,-74.71333,41,G,1983-07-08,1993-03-31,completed,2-Jun-04,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,5000.0,12000000,16.300417207752275,0,3554.0,1,reagan1,1983,New Jersey,1980,0,NJ
825,NJD980530679,477.0,54.5,SOUTH BRUNSWICK LANDFILL,1980,NEW ROAD,SOUTH BRUNSWI,MIDDLESEX,NJ,8852.0,2,Deleted from the,40.40278,-74.56805,41,G,1983-07-19,1993-10-21,completed,27-Feb-98,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,5000.0,13739407,16.435778685166273,0,3747.0,1,reagan1,1983,New Jersey,1980,0,NJ
826,NJD980532808,676.0,54.5,PIJAK FARM,1980,FISCHER ROAD,PLUMSTEAD TOW,OCEAN,NJ,8533.0,2,Deleted from the,40.07555,-74.49943,41,G,1982-09-14,1996-02-28,completed,3-Mar-97,0,0,1,0,0,0,0,0,0,0,0,0.08472401350622834,0.05562687613425497,0.01583226244299564,0.0547710688980618,0.07145913857725061,0.680359437362855,0.0,2.0,0.4552845462193573,0.5887890463594185,17780.0,938800,13.752357742959006,0,4915.0,1,reagan1,1982,New Jersey,1980,0,NJ
827,NJD980532816,439.0,54.5,SPENCE FARM,1980,ROUTE 528 & MOOREHOUSE ROAD,PLUMSTEAD TOW,OCEAN,NJ,8533.0,2,Deleted from the,40.0789,-74.5061,41,G,1983-08-26,1996-02-28,completed,3-Mar-97,0,0,1,0,0,0,0,0,0,0,0,0.08472401350622834,0.05562687613425497,0.01583226244299564,0.0547710688980618,0.07145913857725061,0.680359437362855,0.0,2.0,0.4552845462193573,0.5887890463594185,17780.0,938800,13.752357742959006,0,4569.0,1,reagan1,1983,New Jersey,1980,0,NJ
828,NJD980654099,426.0,54.5,"IMPERIAL OIL CO., INC./CHAMPION CHEMICALS",1980,ORCHARD RD,MORGANVILLE,MONMOUTH,NJ,7751.0,2,Currently on the,40.38388,-74.24583,33.87,G,1983-09-08,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.06295050356740108,0.02330610118649013,0.008649688046121092,0.009851033996019264,0.031955789232611234,0.4231138871379745,0.3664103797168981,0.6335896202831018,0.18644882345764985,0.338779432179726,25255.0,9133000,16.027404785673816,0,12537.0,0,reagan1,1983,New Jersey,1980,0,NJ
829,NJD980654107,426.0,54.5,FAIR LAWN WELL FIELD,1980,IND PARK/HENDERSON BLVD 11 ST,FAIR LAWN,BERGEN,NJ,7410.0,2,Currently on the,40.9375,-74.13193000000001,42.49,G,1983-09-08,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.08158289904723064,0.044176701002121115,0.039990893795467164,0.4063454821449116,0.08416759479758826,1.2230782399748217,3.0,0.0,0.7638916957511049,0.934283060822798,19360.666666666668,13739407,16.435778685166273,0,12537.0,0,reagan1,1983,New Jersey,1980,0,NJ
830,NJD980654115,426.0,54.5,ROCKAWAY BOROUGH WELL FIELD,1980,"JACKSON,UNION & GARDEN STS",ROCKAWAY TOWN,MORRIS,NJ,7866.0,2,Currently on the,40.90583,-74.51556,42.34,G,1983-09-08,2015-04-13,completed,,0,0,1,0,0,0,0,0,0,0,0,0.02510388174544275,0.036777977511187776,0.01401032273541116,0.035609864323294896,0.05078830024659894,0.8601905593772771,2.0,0.0,0.3639816479259898,0.6763006706335775,13457.0,560280,13.236191937752983,0,11540.0,1,reagan1,1983,New Jersey,1980,0,NJ
831,NJD980654123,475.0,54.5,BEACHWOOD/BERKLEY WELLS,1980,ATLANTIC CITY BLVD,BERKELEY TOWN,OCEAN,NJ,8722.0,2,Deleted from the,39.92471,-74.19666,41,G,1983-07-21,1991-05-03,completed,6-Jan-92,0,0,1,0,0,0,0,0,0,0,0,0.012543369796406958,0.032235550799479186,0.03389137521637786,0.04281828280558219,0.06612692601585707,0.7567602276090429,1.6583477857987192,0.3416522046306398,0.3378797316518871,0.6535899330090449,18621.0,1,0.0,0,2843.0,1,reagan1,1983,New Jersey,1980,0,NJ
832,NJD980654131,426.0,54.5,DOVER MUNICIPAL WELL 4,1980,272 ROUTE46,DOVER,MORRIS,NJ,7801.0,2,Currently on the,40.8858,-74.5423,28.9,G,1983-09-08,2010-09-24,completed,,0,0,1,0,0,0,0,0,0,0,0,0.056440489136278665,0.04015510973056839,0.02270550228440751,0.323425012572748,0.06286061201497589,0.7596206110170899,2.0,0.0,0.4604919997794821,0.6300316801105126,11511.4,4300000,15.27412558066379,0,9878.0,1,reagan1,1983,New Jersey,1980,0,NJ
833,NJD980654149,478.0,54.5,ASBESTOS DUMP,1980,TIFA SQUARE,MILLINGTON,MORRIS,NJ,7946.0,2,Deleted from the,40.6725,-74.52556,41,G,1983-07-18,2000-06-30,completed,12-Jul-10,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,5000.0,4182374,15.246389585866321,0,6192.0,1,reagan1,1983,New Jersey,1980,0,NJ
834,NJD980654156,426.0,54.5,ROCKY HILL MUNICIPAL WELL,1980,WASHINGTON STREET,ROCKY HILL BO,SOMERSET,NJ,8553.0,2,Currently on the,40.40166,-74.6475,37.93,G,1983-09-08,2005-08-24,completed,,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,5000.0,2136000,14.574445479062222,0,8021.0,1,reagan1,1983,New Jersey,1980,0,NJ
835,NJD980654164,426.0,54.5,MONTGOMERY TOWNSHIP HOUSING DEVELOPMENT,1980,"ROBIN DRIVE, ROUTE 206, SYCAMORE",MONTGOMERY TO,SOMERSET,NJ,8558.0,2,Currently on the,40.40833,-74.64416,37.93,G,1983-09-08,2005-08-24,completed,,0,0,1,0,0,0,0,0,0,0,0,0.04474054023614688,0.01665878919831416,0.004045665272766041,0.01475490949769592,0.0207044544710802,0.4788197337858606,0.0,1.0,0.1830081425815444,0.2943836814288525,8961.0,2136000,14.574445479062222,0,8021.0,1,reagan1,1983,New Jersey,1980,0,NJ
836,NJD980654172,426.0,54.5,U.S. RADIUM CORP.,1980,ALDEN & HIGH STS AND OTHER ADDRES,ORANGE,ESSEX,NJ,7050.0,2,Currently on the,40.78138,-74.22861,37.79,G,1983-09-08,2006-09-28,completed,,0,0,1,0,0,0,0,0,0,0,0,6.1166230778214095,0.2603307931422628,0.2089381906107927,0.3895337756659469,0.4692689837530556,5.535329401425444,14.0,0.0,3.2890097214280423,4.4123149138278155,14638.285714285714,1,0.0,0,8421.0,1,reagan1,1983,New Jersey,1980,0,NJ
837,NJD980654180,480.0,54.5,MANNHEIM AVENUE DUMP,1980,MANNHEIM AVENUE,GALLOWAY TOWN,ATLANTIC,NJ,8213.0,2,Deleted from the,39.53888,-74.53333,41,G,1983-07-16,1994-09-22,completed,27-Aug-07,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,5000.0,4217100,15.254658245987967,0,4086.0,1,reagan1,1983,New Jersey,1980,0,NJ
838,NJD980654198,426.0,54.5,MYERS PROPERTY,1980,LOWER KINGTOWN ROAD,FRANKLIN TOWN,HUNTERDON,NJ,8822.0,2,Currently on the,40.595,-74.9404,33.83,G,1983-09-08,2005-09-28,completed,,0,0,1,0,0,0,0,0,0,0,0,0.04724660895352418,0.008140460639032001,0.002553874339428309,0.016121305789997226,0.010694334978460307,0.4186751836668069,0.0,1.0,0.20143655000474495,0.2628890700480117,27202.0,8550000,15.961441840912943,0,8056.0,1,reagan1,1983,New Jersey,1980,0,NJ
839,NJD980654214,426.0,54.5,ROCKAWAY TOWNSHIP WELLS,1980,GREEN POND ROAD,ROCKAWAY TOWN,MORRIS,NJ,7866.0,2,Currently on the,40.91333,-74.49916,28.9,G,1983-09-08,2005-09-21,completed,,0,0,1,0,0,0,0,0,0,0,0,0.029710157761039475,0.04686790449263687,0.022345488734072477,0.04306764952637546,0.06921339322670936,1.3640291161148963,2.52072823251473,0.4792717718283426,0.4887897229990282,1.0079523416002691,19344.25,721000,13.488394416267086,0,8049.0,1,reagan1,1983,New Jersey,1980,0,NJ
840,NJD980654222,426.0,54.5,EVOR PHILLIPS LEASING,1980,OLD WATER WORKS ROAD,OLD BRIDGE TO,MIDDLESEX,NJ,8857.0,2,Currently on the,40.4375,-74.325,36.64,G,1983-09-08,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.0033496195189528337,0.023726449310024867,0.024005582909046204,0.041591070814031336,0.047732032219071074,0.7692951903034513,2.0,0.0,0.4655966501439376,0.6140963044351799,14012.0,1444000,14.182927598434908,0,12537.0,0,reagan1,1983,New Jersey,1980,0,NJ
841,NJD002148799,50.0,54.5,ORANGE VALLEY REGIONAL GROUND WATER CON,2010,GIST PLACE (NEAR NORTH DAY STREET,WEST ORANGE/O,ESSEX,NJ,7051.0,2,Currently on the,40.769825,-74.24347900000001,50.0,G,2012-09-18,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,3.650379942363098,0.12730019782227028,0.16209839761890912,1.5506923128123231,0.2893985954411794,3.9091367212088337,7.0,0.0,0.7204287062736016,3.3795556169152627,63096.42857142857,13739407,16.435778685166273,0,1934.0,0,obama1,2012,New Jersey,2008,1,NJ
842,NJN000206317,418.0,54.5,GARFIELD GROUND WATER CONTAMINATION,2010,WILLARD STREET AND PIERRE AVENUE,GARFIELD,BERGEN,NJ,7026.0,2,Currently on the,40.871857,-74.106431,41,G,2011-09-16,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.5289901220192043,0.11814153350600635,0.09345597502090552,2.9845512013576605,0.21159750852691184,3.455327951052832,7.0,0.0,0.9874452922923878,3.2638757709931534,46737.571428571435,37334000,17.43541499757468,0,2302.0,0,obama1,2011,New Jersey,2008,1,NJ
843,NJN000206345,608.0,54.5,MANSFIELD TRAIL DUMP,2010,INTERSECTION OF BROOKWOOD AND ROS,BYRAM,SUSSEX,NJ,7874.0,2,Currently on the,40.928889,-74.699446,50.0,G,2011-03-10,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.07301355903658455,0.12295609469492905,0.0519826133901545,0.33769659918114164,0.17493870808508355,2.6291920019261483,3.1760471957636653,0.8239527997312359,0.1401269393933423,2.3190353693172927,87815.25,13739407,16.435778685166273,0,2492.0,0,obama1,2011,New Jersey,2008,1,NJ
844,NJD002175057,415.0,54.5,STANDARD CHLORINE,2000,1015-35 BELLEVILLE TURNPIKE,KEARNY,HUDSON,NJ,7032.0,2,Currently on the,40.75,-74.09722,50.0,G,2007-09-19,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.2952126534836998,0.017023919931898317,0.06070426232622336,0.010933655312974928,0.07772818225812167,1.0263962298726983,0.0,1.978747817431045,0.4257294492076026,0.9869033396459276,34675.0,18000000,16.70588231586044,0,3760.0,0,bush_son2,2007,New Jersey,2004,1,NJ
845,NJD011770013,689.0,54.5,MATTEO & SONS INC.,2000,1708 US RT. 130,THOROFARE,GLOUCESTER,NJ,8086.0,2,Currently on the,39.8547,-75.1683,50.0,G,2006-09-27,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.1879895714158661,0.009324867808456427,0.009138373335182231,0.01585228968885059,0.01846324114363866,0.5249906774385076,0.0,1.0,0.16579635431989556,0.5031704492890853,44420.0,13739407,16.435778685166273,0,4117.0,0,bush_son2,2006,New Jersey,2004,1,NJ
846,NJD980417976,233.0,54.5,SHERWIN-WILLIAMS/HILLIARDS CREEK,2000,FOSTER AVENUE AND GIBBSBORO ROAD,Gibbsboro,CAMDEN,NJ,8026.0,2,Currently on the,39.835525,-74.964969,50.0,G,2008-03-19,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.4155482139495834,0.015923752630953362,0.010954722543363752,0.02577450264223039,0.026878475174317115,0.98353640619607,0.0,2.0,0.3710423291922789,0.9342487391226246,37617.0,13774000,16.43829331508678,0,3578.0,0,bush_son2,2008,New Jersey,2004,1,NJ
847,NJD043584101,198.0,54.5,"MATLACK, INC.",2010,ROUTE 322 EAST,WOOLWICH TOWN,GLOUCESTER,NJ,8085.0,2,Currently on the,39.765,-75.30221999999999,45.54,G,2013-05-24,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.09970588119731748,0.003921569895881857,0.01598039096277024,0.035784314695008056,0.01990196085865209,0.5240196076585909,0.7980392139915676,0.20196078335720388,0.02127450979196505,0.4256862753945864,109360.0,13739407,16.435778685166273,0,1686.0,0,obama2,2013,New Jersey,2012,1,NJ
848,NJSFN0204232,198.0,54.5,RIVERSIDE INDUSTRIAL PARK,2010,29 RIVERSIDE AVENUE,NEWARK,ESSEX,NJ,7104.0,2,Currently on the,40.767815,-74.158501,50.0,G,2013-05-24,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,1.426789318043863,0.16361176045105896,0.2008197939285191,5.160997980236948,0.3644315543795779,4.070774032105208,9.0,0.0,1.8398256835214573,3.755190892898552,46425.33333333334,13739407,16.435778685166273,0,1686.0,0,obama2,2013,New Jersey,2012,1,NJ
