,site_id,delta,vote ,site_name,year_x,ADDRESS,CITY,COUNTY,STATE,ZIP_CODE,REGION,NPL_STATUS,LATITUDE,LONGITUDE,SITE_SCORE,FEDERAL,final_date,completion_date,NPL_STAT,deletion_date_new,CAG,region1,region2,region3,region4,region5,region6,region7,region8,region9,region10,f_black,f_maleunem,f_femunem,f_hispanic,f_unemployment,f_educated,f_urban,f_rural,f_lessthan,f_higher,f_owner,f_pop65,income,npv,lognpv,federal_status,duration,event,president,final_date_year,State,year_y,party,Abbreviation
914,NMD002899094,418.0,51.3,CHEVRON QUESTA MINE,2010,NM HIGHWAY 38 RED RIVER CANYON,QUESTA,TAOS,NM,87556.0,6,Currently on the,36.69833,-105.505,50.0,G,2011-09-16,2018-01-04,,,0,0,0,0,0,0,1,0,0,0,0,0.0017233233928894368,0.016763276338323814,0.018329947201023072,0.4911483605720283,0.035093223539346886,0.7048409561970297,0.046373166414303064,0.9536268044735376,0.07363309386447266,0.5804480466148556,0.3512454822295303,0.18705936563207096,45901.0,13739407,16.435778685166273,0,2302.0,0,obama1,2011,New Mexico,2008,1,NM
915,NMD043158591,483.0,51.3,AT & SF (CLOVIS),1980,SEC 18 & 19 T2N R36E,CLOVIS,CURRY,NM,88101.0,6,Deleted from the,34.37833,-103.2117,41,G,1983-07-13,2000-09-20,completed,17-Mar-03,0,0,0,0,0,0,1,0,0,0,0,0.10169531312888422,0.011653221022058829,0.03015397767460594,0.5421469781641995,0.04180719869666477,0.5680933296096479,0.0,0.668063822080924,0.3698286226566411,0.5128279453323442,0.3609313002770653,0.012617066700554487,12208.0,2840000,14.859314610137389,0,6279.0,1,reagan1,1983,New Mexico,1980,0,NM
916,NMD980745558,426.0,51.3,SOUTH VALLEY,1980,BROADWAY & WOODWARD,ALBUQUERQUE,BERNALILLO,NM,87105.0,6,Currently on the,35.0441,-106.6411,41,G,1983-09-08,1996-09-30,completed,,0,0,0,0,0,0,1,0,0,0,0,0.404270384353266,0.072206169686241,0.054157673091731605,2.273774964918233,0.1263638427779726,1.1667516150414934,4.837151039820094,0.16284896017990494,0.7773668786394488,0.9006747857152605,0.5230248301304007,0.16696533313163445,12417.4,19846000,16.803513033456323,0,4771.0,1,reagan1,1983,New Mexico,1980,0,NM
917,NMD097960272,126.0,51.3,CAL WEST METALS (USSBA),1980,I-25 & US60 & 85 W FRONTAGE,LEMITAR,SOCORRO,NM,87823.0,6,Deleted from the,34.16333,-106.9201,41,F,1989-03-13,1995-09-28,completed,20-Dec-96,0,0,0,0,0,0,1,0,0,0,0,0.006443166714436215,0.0724938215705322,0.022467782402324433,0.8338831310519166,0.09496160397285663,0.6530848350184321,0.0,2.0,0.5065504241595489,0.6157808088557499,0.5342039815761357,0.19574939587044504,16054.5,13739407,16.435778685166273,1,2390.0,1,bush_father,1989,New Mexico,1988,1,NM
918,NMD980622773,661.0,51.3,PREWITT ABANDONED REFINERY,1990,US HWY 66,PREWITT,MCKINLEY,NM,87045.0,6,Currently on the,35.3596,-108.0348,44.24,G,1990-08-30,1996-08-22,completed,,0,0,0,0,0,0,1,0,0,0,0,0.00345669492784408,0.08286170805143225,0.05314147860719996,0.06855285282421875,0.1360031866586322,0.4728960444888495,0.0,1.988831576714846,0.5101291624071521,0.4379346991295642,0.42780668423883705,0.12045930472860746,10129.0,7957000,15.889562602359671,0,2184.0,1,bush_father,1990,New Mexico,1988,1,NM
919,NMD980749378,331.0,51.3,CIMARRON MINING CORP.,1980,EAST OF HWY 380,CARRIZOZO,LINCOLN,NM,88301.0,6,Currently on the,33.64346,-105.8647,38.93,G,1989-10-04,1992-09-24,completed,,0,0,0,0,0,0,1,0,0,0,0,0.003968325218863872,0.029365181365952488,0.016666635166397024,0.5134921167425194,0.04603181653234952,0.4888888311383946,0.0,1.0,0.22857146907177525,0.4579365086865144,0.3246031911033159,0.2269840917338252,17097.0,95000,11.461632170582678,0,1086.0,1,bush_father,1989,New Mexico,1988,1,NM
920,NMD980749980,331.0,51.3,PAGANO SALVAGE,1980,UNKNOWN,LOS LUNAS,VALENCIA,NM,87031.0,6,Deleted from the,34.7896,-106.7205,41,G,1989-10-04,1991-09-12,completed,14-Oct-92,0,0,0,0,0,0,1,0,0,0,0,0.02735863053460224,0.06904841861241849,0.057520576846648186,1.5388265562370258,0.12656899545906666,1.2753408136052935,0.0,1.2944128408258413,0.4969270094394758,1.1879047179986204,0.8053624457905872,0.20506864465902733,24713.33333333333,1,0.0,0,708.0,1,bush_father,1989,New Mexico,1988,1,NM
921,NMD980750020,661.0,51.3,LEE ACRES LANDFILL (USDOI),1990,NEAR FARMINGTON,FARMINGTON,SAN JUAN,NM,87413.0,6,Currently on the,36.7111,-108.0921,39.37,F,1990-08-30,2005-08-11,completed,,0,0,0,0,0,0,1,0,0,0,0,0.008692390011988228,0.0381185187264164,0.027905885483760752,0.4812387894244302,0.06602440421017715,0.8388779065466188,0.0,1.1238046912600546,0.31296661958493305,0.7785332757828674,0.508203300063613,0.1593782454030085,24108.5,267000,12.495003937382387,1,5460.0,1,bush_father,1990,New Mexico,1988,1,NM
922,NMD981155930,144.0,51.3,CLEVELAND MILL,1980,"FOREST ROUTE 804, 1.5 MI",SILVER CITY,GRANT,NM,88062.0,6,Deleted from the,32.8626,-108.2558,41,G,1989-03-31,1999-09-23,completed,23-Jul-01,0,0,0,0,0,0,1,0,0,0,0,0.004442252990867328,0.031051950857136808,0.04870392372716383,0.41168578163414016,0.07975587458430064,1.0691274638344934,0.0,1.8692004009752117,0.2310944472925376,0.8869837452606677,0.6152255256558269,0.26422102740184306,26313.0,6214036,15.642321162288159,0,3828.0,1,bush_father,1989,New Mexico,1988,1,NM
923,NMD980622864,692.0,51.3,AT&SF (ALBUQUERQUE),1990,"3300 2ND STREET , SW",ALBUQUERQUE,BERNALILLO,NM,87102.0,6,Currently on the,35.03333,-106.65527,50.0,G,1994-12-16,2011-02-10,completed,,0,0,0,0,0,0,1,0,0,0,0,0.034813449825541354,0.05230132904680213,0.0402992314207602,1.5141631225320813,0.09260056046756236,0.6212879594914817,1.9985105737542592,0.001489426245740535,0.4794099371623653,0.5944672150615514,0.4439667916338269,0.149332355121482,18214.0,13739407,16.435778685166273,0,5900.0,1,clinton1,1994,New Mexico,1992,1,NM
924,NMD986668911,382.0,51.3,FRUIT AVENUE PLUME,1990,NEAR INTERSECTION OF EDITH AND GR,ALBUQUERQUE,BERNALILLO,NM,87102.0,6,Currently on the,35.08644,-106.64061000000001,50.0,G,1999-10-22,2006-12-05,completed,,0,0,0,0,0,0,1,0,0,0,0,0.0068925254935782365,0.018150472773838976,0.02113726896574161,0.4507753243942324,0.03928774173958058,0.4559449067895163,0.3686387303570705,0.6313612696429295,0.1556577194824513,0.40539921776967497,0.30063180605074,0.11510627526934257,28185.0,13739407,16.435778685166273,0,2601.0,1,clinton2,1999,New Mexico,1996,0,NM
925,NMD986670156,658.0,51.3,NORTH RAILROAD AVENUE PLUME,1990,162 NORTH RAILROAD AVENUE,ESPANOLA,RIO ARRIBA,NM,87532.0,6,Currently on the,35.9914,-106.08138000000001,50.0,G,1999-01-19,2008-06-30,completed,,0,0,0,0,0,0,1,0,0,0,0,0.003862954575686406,0.004702731200204958,0.005374543551270335,0.3461538306659721,0.010077274751475292,0.5628149022520861,0.3186093453013024,0.6797111014496606,0.1219348142019386,0.5005038704489859,0.3137386498276442,0.14528050592951022,34491.0,5822000,15.577154403287706,0,3450.0,1,clinton2,1999,New Mexico,1996,0,NM
926,NMN000607033,400.0,51.3,JACKPILE-PAGUATE URANIUM MINE,2010,"SR279 NEAR PAGUATE, LAGUNA PUEBLO",LAGUNA PUEBLO,CIBOLA,NM,87040.0,6,Currently on the,35.133612,-107.33055700000001,50.0,G,2013-12-12,2018-01-04,,,0,0,0,0,0,0,1,0,0,0,0,0.0009772789271550737,0.030051299795850195,0.045687762630331384,0.04861959941179659,0.07573906242618157,0.5394576049340231,0.0,1.0,0.10163693585301213,0.5186904368033672,0.21402393990473007,0.13755190921179278,37869.0,13739407,16.435778685166273,0,1484.0,0,obama2,2013,New Mexico,2012,1,NM
927,NVD980813646,661.0,46.1,CARSON RIVER MERCURY SITE,1990,DEER RUN RD TO DAYTON IN RIV,DAYTON,LYON,NV,89401.0,9,Currently on the,39.23195,-119.5892,39.07,G,1990-08-30,2018-01-04,,,0,0,0,0,0,0,0,0,0,1,0,0.0032399947098275964,0.011802824392223823,0.0020828559885805245,0.06040268213627981,0.013885680380804349,0.5494098642844326,0.0,1.0,0.10969683569375564,0.5348299038160479,0.2830363325077792,0.10946539851400253,29945.0,4792095,15.382478243288762,0,9989.0,0,bush_father,1990,Nevada,1988,0,NV
928,NY0000110247,484.0,50.9,FULTON AVENUE,1990,150 FULTON AVENUE,NORTH HEMPSTE,NASSAU,NY,11040.0,2,Currently on the,40.73733,-73.65784000000001,33.08,G,1998-03-06,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.1768349941256413,0.021400414492914775,0.02365308802058212,0.026281209642660376,0.045053502513496914,1.1466116029911406,1.0718978777196515,0.9281021222803488,0.2034916452845905,1.0756523370468405,0.6626619155053571,0.22601839560006198,47729.0,4039188,15.211554239637106,0,7244.0,0,clinton2,1998,New York,1996,1,NY
929,NY0002318889,658.0,50.9,SMITHTOWN GROUND WATER CONTAMINATION,1990,"ST. JAMES, NISSEQUOGUE & HEAD OF",SMITHTOWN,SUFFOLK,NY,11780.0,2,Currently on the,40.8878,-73.17477,50.0,G,1999-01-19,2006-09-29,completed,,0,0,1,0,0,0,0,0,0,0,0,0.01562153535170733,0.017156355435024445,0.006669336344131128,0.03530071537383652,0.023825691779155576,1.6178799270394566,1.834573479946598,0.16542650447594098,0.1284877012669296,1.2953586446223908,0.8860645647921064,0.6579878624358809,54048.5,4061219,15.216993732818432,0,2810.0,1,clinton2,1999,New York,1996,1,NY
930,NYD001344456,277.0,50.9,JACKSON STEEL,2000,435 FIRST STREET,MINEOLA/NORTH,NASSAU,NY,11501.0,2,Currently on the,40.7388,-73.65269,50.0,G,2000-02-04,2007-08-30,completed,,0,0,1,0,0,0,0,0,0,0,0,0.265252460772881,0.032100621395705915,0.03547962436017245,0.03942180986738289,0.06758024575587836,1.7199173971295971,1.6078467974624115,1.3921531554503133,0.3052374550655616,1.6134784853931323,0.9939928391621002,0.3390275770022239,47729.0,6808000,15.733608949235347,0,2764.0,1,clinton2,2000,New York,1996,1,NY
931,NYD047650197,547.0,50.9,STANTON CLEANERS AREA GROUND WATER CONTAMIN,1990,110 CUTTER MILL ROAD,GREAT NECK,NASSAU,NY,11021.0,2,Currently on the,40.78236,-73.73413000000001,35.76,G,1999-05-10,2003-12-11,completed,,0,0,1,0,0,0,0,0,0,0,0,0.23134316499403176,0.02501729446014398,0.01542432453523374,0.027329994709617982,0.040441618995377716,0.9976883377189744,0.4683931547505026,1.531606789669607,0.359515838565019,0.9404516867406782,0.6037325857392652,0.2792030830864427,39192.0,2195000,14.601692604491408,0,1676.0,1,clinton2,1999,New York,1996,1,NY
932,NYD125499673,547.0,50.9,COMPUTER CIRCUITS,1990,145 MARCUS BOULEVARD,HAUPPAUGE,SUFFOLK,NY,11788.0,2,Currently on the,40.813190000000006,-73.24611,50.0,G,1999-05-10,2008-12-23,completed,,0,0,1,0,0,0,0,0,0,0,0,0.09553783016714837,0.02758106730254677,0.013402348334429841,0.022247458851360515,0.040983415636976606,1.2266689233089094,1.0900628980941325,0.9087151045926304,0.2572024517308542,1.1289438872806263,0.7464980388134266,0.4205587961534807,38947.5,124000,11.728036844587175,0,3515.0,1,clinton2,1999,New York,1996,1,NY
933,NYD980530265,484.0,50.9,PETER COOPER,1990,PALMER STREET,GOWANDA,CATTARAUGUS,NY,14070.0,2,Currently on the,42.45877,-78.92758,50.0,G,1998-03-06,2010-09-17,completed,,0,0,1,0,0,0,0,0,0,0,0,0.0019452104529608407,0.010374451921251028,0.007294537284666422,0.0024315111522643235,0.017668989205917453,0.5756200343485803,0.0,1.0001620989571434,0.11087696519578027,0.5443345757998105,0.3105851847761982,0.14637704639263194,38561.0,1300000,14.077874822431765,0,4578.0,1,clinton2,1998,New York,1996,1,NY
934,NYD980592547,271.0,50.9,PETER COOPER CORPORATION (MARKHAMS,2000,BENTLY ROAD,DAYTON,CATTARAUGUS,NY,14138.0,2,Deleted from the,42.39289,-79.01257,41,G,2000-02-10,2008-11-25,completed,10-Jan-60,0,0,1,0,0,0,0,0,0,0,0,0.0019452104529608407,0.010374451921251028,0.007294537284666422,0.0024315111522643235,0.017668989205917453,0.5756200343485803,0.0,1.0001620989571434,0.11087696519578027,0.5443345757998105,0.3105851847761982,0.14637704639263194,38561.0,1300000,14.077874822431765,0,3211.0,1,clinton2,2000,New York,1996,1,NY
935,NYD981560915,662.0,50.9,HITEMAN LEATHER,1990,173 SOUTH STREET,WEST WINFIELD,HERKIMER,NY,13491.0,2,Deleted from the,42.88333,-75.19583,41,G,1999-01-15,2008-09-30,completed,13-Feb-12,0,0,1,0,0,0,0,0,0,0,0,0.0019385150858952426,0.017386855107671188,0.010575879947019756,0.007966613595857614,0.02796273505469094,0.8569947855171014,0.0,2.0,0.4147176698153242,0.8197005010204156,0.5837458676809404,0.24814416655880375,35195.5,13010000,16.38122885048869,0,3546.0,1,clinton2,1999,New York,1996,1,NY
936,NYD986950012,658.0,50.9,MOHONK ROAD INDUSTRIAL PLANT,1990,186 MOHONK ROAD,HIGH FALLS,ULSTER,NY,12440.0,2,Currently on the,41.81666,-74.13444,50.0,G,1999-01-19,2008-09-30,completed,,0,0,1,0,0,0,0,0,0,0,0,0.02228897141081937,0.02252516022745106,0.027133534470163808,0.02177586583597181,0.04965869469761487,1.0919289315741398,0.5515399715574199,1.4484600184857044,0.2130544032353572,1.0245720851849245,0.6062104832886279,0.17547072985262901,55936.5,8280000,15.929353526361442,0,3542.0,1,clinton2,1999,New York,1996,1,NY
937,NYD986950251,658.0,50.9,LEHIGH VALLEY RAILROAD,1990,GULF ROAD,LE ROY,GENESEE,NY,14482.0,2,Currently on the,42.992020000000004,-77.9333,50.0,G,1999-01-19,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.006717154431748971,0.03572951019326473,0.01953198424951972,0.00848351026109095,0.05526149444278445,1.1815207693459082,0.5662172866145784,1.4337827091521334,0.2411415298249915,1.1230098320172237,0.6756106024553026,0.3530593355534468,34893.5,13400000,16.41076526492114,0,6925.0,0,clinton2,1999,New York,1996,1,NY
938,NYSFN0204234,180.0,50.9,OLD ROOSEVELT FIELD CONTAMINATED G,2000,CLINTON ROAD/OLD COUNTRY ROAD,GARDEN CITY,NASSAU,NY,11530.0,2,Currently on the,40.73361,-73.61847,50.0,G,2000-05-11,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.2249907177778739,0.034310235946428284,0.03758751701679773,0.04001068676565688,0.07189775296322601,1.6279641013205897,1.0718978598303774,1.9281020914114952,0.3647621065344813,1.5412261052035934,0.9579487728339576,0.3264282339701882,44227.33333333334,5711000,15.557904697647,0,6447.0,0,clinton2,2000,New York,1996,1,NY
939,NY0001095363,418.0,50.9,NEW CASSEL/HICKSVILLE GROUND WATER CONT,2010,SOUTHERN END OF IRIS PLACE,NEW CASSEL/HI,NASSAU,NY,11590.0,2,Currently on the,40.75735,-73.56298000000001,50.0,G,2011-09-16,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,1.998832456501608,0.11818613634077978,0.08079529412933978,3.0447166084276245,0.1989814304701196,6.106423859781362,11.0,0.0,1.103832828298017,5.103258844148675,2.6862593723714103,1.3980112194756558,94317.90909090909,3300000,15.009433026436708,0,2302.0,0,obama1,2011,New York,2008,1,NY
940,NYD000512335,608.0,50.9,DEWEY LOEFFEL LANDFILL,2010,MEAD ROAD,NASSAU,RENSSELAER,NY,12123.0,2,Currently on the,42.560957,-73.560496,50.0,G,2011-03-10,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.006989249045447689,0.027150538644831936,0.009677417939220228,0.01666666698466792,0.03682795658405216,0.686827957538056,0.04919354723305997,0.95080645276694,0.04354838645051359,0.6094086025762491,0.3478494646941812,0.14704301097323744,60293.0,13739407,16.435778685166273,0,2492.0,0,obama1,2011,New York,2008,1,NY
941,NYN000206222,482.0,50.9,GOWANUS CANAL,2010,BUTLER ST (BETWEEN BOND ST AND NE,BROOKLYN,KINGS,NY,11231.0,2,Currently on the,40.67893,-73.99422,50.0,G,2010-03-04,2018-01-04,,,1,0,1,0,0,0,0,0,0,0,0,6.119724027150139,0.8747306535187139,0.9254565046862128,9.03394505433542,1.8001871582049267,31.72387979936336,46.0,0.0,4.439176243326979,21.416085944503873,6.34962848711305,4.041924450647235,77333.85106382979,13739407,16.435778685166273,0,2863.0,0,obama1,2010,New York,2008,1,NY
942,NYN000206282,691.0,50.9,NEWTOWN CREEK,2010,SOUTH END OF IVY HILL ROAD,"BROOKLYN, QUE","KINGS, QUEENS",NY,11222.0,2,Currently on the,40.715192,-73.930762,50.0,G,2010-09-29,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,3.3189598863233294,0.4963967655140046,0.41936554670249343,15.461507764989824,0.9157623122164982,16.152808341512614,36.0,0.0,6.900759559211645,14.052444310839185,2.552351923608894,3.126634261670717,44728.38888888888,13739407,16.435778685166273,0,2654.0,0,obama1,2010,New York,2008,1,NY
943,NYN000206296,691.0,50.9,BLACK RIVER PCBS,2010,END OF HEWITT DRIVE,TOWN OF CHAMP,JEFFERSON,NY,13619.0,2,Currently on the,43.984269,-75.677527,48.03,G,2010-09-29,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.07206632070903865,0.013822230411016243,0.042578637119768996,0.06946454620215635,0.05640086753078525,1.187128934561953,1.2414232040612894,0.7585768476345969,0.15366195608277974,1.08809698508711,0.5536201921914505,0.22286082358612205,46323.0,13739407,16.435778685166273,0,2654.0,0,obama1,2010,New York,2008,1,NY
944,NYN000206456,237.0,50.9,EIGHTEENMILE CREEK,2010,198-300 MILL STREET,LOCKPORT,NIAGARA,NY,14094.0,2,Currently on the,43.181113,-78.68944499999999,50.0,G,2012-03-15,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.5167482022202914,0.12172670134292332,0.10171314316528422,0.21967274667913173,0.22343984450820756,3.493279274406403,5.6558108105471305,0.34418918945286997,0.6883257381393856,3.181195448203023,1.5073081350244488,0.8186289911014488,38159.16666666666,506100000,20.042244836184306,0,2121.0,0,obama1,2012,New York,2008,1,NY
945,NY0001233634,143.0,50.9,LITTLE VALLEY,1990,"INTERSECT OF RTES 242, 353, AND B",LITTLE VALLEY,CATTARAUGUS,NY,14755.0,2,Currently on the,42.23666,-78.76694,41,G,1996-06-17,2006-09-29,completed,,0,0,1,0,0,0,0,0,0,0,0,0.005823291955380189,0.0182730902852266,0.010843375084115913,0.003012049877241433,0.029116465369342513,0.5429718903306999,0.0,1.0,0.14538152464005144,0.5118473917098629,0.3150602393198123,0.14176706814282666,35392.0,136000,11.820410164718188,0,3756.0,1,clinton1,1996,New York,1992,1,NY
946,NYD980507495,684.0,50.9,PFOHL BROTHERS LANDFILL,1990,PFOHL RD,CHEEKTOWAGA,ERIE,NY,14225.0,2,Deleted from the,42.94388,-78.7025,41,G,1994-12-24,2002-09-27,completed,22-Sep-08,0,0,1,0,0,0,0,0,0,0,0,0.03373741039708645,0.0879270958334847,0.04577116503648267,0.03204519467099915,0.13369826086996736,3.377615823774501,5.701959631253903,0.2980403710393282,0.8683371191703636,3.0879591888103683,1.8322540528823248,1.0627353257964292,34144.666666666664,1,0.0,0,2834.0,1,clinton1,1994,New York,1992,1,NY
947,NYD981566417,570.0,50.9,GCL TIE AND TREATING INC.,1990,DELAWARE AVENUE,VILLAGE OF SI,DELAWARE,NY,13838.0,2,Currently on the,42.30055,-75.41333,48.54,G,1994-05-31,2004-09-22,completed,,0,0,1,0,0,0,0,0,0,0,0,0.020331037321532484,0.07796627008131944,0.040281289013013935,0.02203179549041426,0.1182475590943334,1.502826093056968,0.0,2.292035399646999,0.4084964708755604,1.4050174907176192,0.849742318101302,0.4383023665567429,26539.66666666667,9518200,16.068716313260246,0,3767.0,1,clinton1,1994,New York,1992,1,NY
948,NYD986913580,692.0,50.9,ONONDAGA LAKE,1990,,SYRACUSE,ONONDAGA,NY,13209.0,2,Currently on the,43.06944,-76.20805,50.0,G,1994-12-16,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.024321816559435168,0.09819641333991803,0.050439573887757716,0.06700885193830547,0.1486359872276758,2.1782257091197774,5.0,0.0,1.2538132046150356,2.092878661583456,1.1720322171556141,0.9913576249064928,27122.6,13400000,16.41076526492114,0,8420.0,0,clinton1,1994,New York,1992,1,NY
949,NY0002455756,226.0,50.9,CONSOLIDATED IRON AND METAL,2000,EAST END OF WASHINGTON STREET,NEWBURGH,ORANGE,NY,12550.0,2,Currently on the,41.498020000000004,-74.00563000000001,41,G,2001-06-21,2010-09-02,completed,2-Jan-60,0,0,1,0,0,0,0,0,0,0,0,0.19746635239646187,0.034418967355757786,0.013198615590450212,0.03776979840776315,0.047617582946208006,0.98738128357092,0.0,2.0,0.3817775990858425,0.921805393506753,0.6244097042327987,0.2780013660386659,42572.5,20100000,16.816230373029303,0,3360.0,1,bush_son1,2001,New York,2000,1,NY
950,NYD067532580,108.0,50.9,DIAZ CHEMICAL,2000,40 JACKSON ST. AREA A,HOLLEY,ORLEANS,NY,14470.0,2,Currently on the,43.22294,-78.02927,50.0,G,2004-07-22,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.01636295973664224,0.07085122835497201,0.035316609427661474,0.00957225022587473,0.1061678377826335,1.5446338576177878,0.0,3.0,0.5095372101207933,1.4987133292819983,0.913548712273833,0.5233845904305966,28883.66666666667,14520000,16.491037567360923,0,4914.0,0,bush_son1,2004,New York,2000,1,NY
951,NYD980753420,310.0,50.9,MACKENZIE CHEMICAL WORKS,2000,1 CORDELLO AVENUE,CENTRAL ISLIP,SUFFOLK,NY,11722.0,2,Currently on the,40.78888,-73.20527,50.0,G,2001-09-13,2006-10-03,completed,,0,0,1,0,0,0,0,0,0,0,0,0.032383478439355684,0.032278696040919576,0.016393386710550073,0.06813901013838079,0.048672082751469635,1.3454503045501895,1.3811312137504208,0.6196537098009081,0.2829440875170419,1.2400782512739241,0.8138641468791364,0.5539100277390417,40789.0,2500000,14.73180128983843,0,1846.0,1,bush_son1,2001,New York,2000,1,NY
952,NYD986965333,667.0,50.9,CROWN CLEANERS OF WATERTOWN INC.,2000,3595 STATE ROUTE 3,CARTHAGE,JEFFERSON,NY,13619.0,2,Currently on the,44.022940000000006,-75.65186,49.0,G,2002-09-05,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.0004972609273276854,0.015166583664464476,0.015415214128128319,0.004724016423904033,0.0305817977925928,0.5226255728029618,0.0,1.0,0.1519144671083086,0.4990054781453447,0.3247140686977381,0.14495276397333298,31774.0,6924000,15.750504195278237,0,5600.0,0,bush_son1,2002,New York,2000,1,NY
953,NYN000204289,667.0,50.9,CAYUGA GROUNDWATER CONTAMINATION S,2000,STATE ROUTE 326,UNION SPRINGS,CAYUGA,NY,13160.0,2,Currently on the,42.88055,-76.6425,50.0,G,2002-09-05,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.002389781400007541,0.024289666257830897,0.015241684520749359,0.005247181598067035,0.03953135077858025,1.1956230937921517,0.6828485691312917,1.3171514055898477,0.1941188265891482,1.13899080801666,0.6495022762005858,0.32152532668584266,36822.5,20230000,16.82267720914393,0,5600.0,0,bush_son1,2002,New York,2000,1,NY
954,NYN000204407,108.0,50.9,PENINSULA BOULEVARD GROUNDWATER PL,2000,PENINSULA BOULEVARD AND,HEWLETT,NASSAU,NY,11557.0,2,Currently on the,40.6428,-73.70640999999999,50.0,G,2004-07-22,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.32054185398690005,0.030747319282034995,0.025863696582653764,0.04572668605384594,0.05661101586468875,1.6933725673652622,2.2999390367774484,0.7000609632225521,0.30070727700134786,1.4706383784399886,0.8514322714923563,0.4413006897325822,40530.0,21560000,16.88635030400507,0,4914.0,0,bush_son1,2004,New York,2000,1,NY
955,NYSFN0204190,667.0,50.9,ELLENVILLE SCRAP IRON AND METAL,2000,34 CAPE ROAD,ELLENVILLE,ULSTER,NY,12428.0,2,Currently on the,41.72402,-74.4055,50.27,G,2002-09-05,2011-09-30,completed,,0,0,1,0,0,0,0,0,0,0,0,0.7153656102424357,0.017568600132785224,0.02049643096002568,0.1617589365974743,0.03806503109281091,1.5693806770211212,2.340693910006,0.6540816084282546,0.2592836010886158,1.4452166404777924,0.5770780020445851,0.1841545545757272,44590.0,3023870,14.9220480259395,0,3312.0,1,bush_son1,2002,New York,2000,1,NY
956,NYSFN0204269,219.0,50.9,SHENANDOAH ROAD GROUNDWATER CONTAM,2000,"SHENANDOAH RD & BURBANK RD, SEYMO",EAST FISHKILL,DUTCHESS,NY,12533.0,2,Currently on the,41.526109999999996,-73.79222,50.0,G,2001-06-14,2013-09-26,completed,,0,0,1,0,0,0,0,0,0,0,0,0.293820566258065,0.03443525201029528,0.025412878408691685,0.06517978800125976,0.05984813041898696,1.46106730298252,1.6496017397652158,1.3474003245426447,0.4874364638158642,1.3698076612490333,0.8888931424662887,0.4040655262804159,42861.0,2661060,14.794235097619945,0,4487.0,1,bush_son1,2001,New York,2000,1,NY
957,NY0213820830,661.0,50.9,SENECA ARMY DEPOT,1990,FAYETTE RD,ROMULUS,SENECA,NY,14541.0,2,Currently on the,42.75,-76.85445,35.52,F,1990-08-30,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.06605583099104922,0.008736413832721756,0.015981251872631632,0.026635415404025968,0.024717665705353387,0.4670786246931705,0.0,1.0,0.14148732352253104,0.4302152130880708,0.2128702297037373,0.13509482014326232,29483.0,1,0.0,1,9989.0,0,bush_father,1990,New York,1988,1,NY
958,NY4571924774,379.0,50.9,PLATTSBURGH AIR FORCE BASE,1980,PLATTSBURGH AFB,PLATTSBURGH,CLINTON,NY,12901.0,2,Currently on the,44.6575,-73.46471,30.34,F,1989-11-21,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.1648077403121339,0.04558048303233063,0.03458039031528491,0.08062782698081282,0.08016087334761554,1.1880768585309185,0.0,1.009887761250609,0.4282243611831909,1.1048290233414575,0.4333850672908653,0.24650045202038395,21732.33333333333,1,0.0,1,10271.0,0,bush_father,1989,New York,1988,1,NY
959,NY7890008975,379.0,50.9,BROOKHAVEN NATIONAL LABORATORY (USDOE),1980,53 BELL AVE,UPTON,SUFFOLK,NY,11961.0,2,Currently on the,40.86,-72.86958,39.92,F,1989-11-21,2018-01-04,,,0,0,1,0,0,0,0,0,0,0,0,0.08115829797151751,0.03666760439447532,0.0372414169976412,0.16950422870096354,0.07390902139211651,1.5239270403397789,2.294750813877189,0.0,0.29704666683857184,1.3911115396715608,0.7152190102203531,0.2314767796798528,43895.0,2950000,14.897315728316002,1,10271.0,0,bush_father,1989,New York,1988,1,NY
960,NYD000512459,144.0,50.9,"MATTIACE PETROCHEMICAL CO., INC.",1980,GARVIES POINT ROAD,GLEN COVE,NASSAU,NY,11542.0,2,Currently on the,40.8608,-73.6432,31.9,G,1989-03-31,2000-06-30,completed,,0,0,1,0,0,0,0,0,0,0,0,0.41869965289426186,0.08466710126848383,0.08423828494602208,0.6655069643143708,0.16890538621450593,4.7051863469198585,8.0,0.0,0.9836692386926842,3.8011616464864915,1.9468880175741967,1.4107005801244588,48529.125,11200000,16.231424336265324,0,4109.0,1,bush_father,1989,New York,1988,1,NY
